date,train_id,station_id,station_name,station_seq,cum_distance_km,distance_to_next_km,distance_to_destination_km,journey_progress_frac,hour_of_day,day_of_week,is_peak_hour,is_weekend,current_delay_min,delay_trend,dwell_time_min,sched_section_min,actual_section_min,section_delay_delta_min,congestion_level,is_rain,is_fog,temperature_c,visibility_km,weather_severity,train_sched_avg_speed_kmph,train_congestion_sensitivity_meta,train_recovery_rate_meta,train_avg_delay,train_delay_std,station_avg_dwell,target_next_station_delay_min,target_final_delay_min
2026-07-26,12014,S01,Delhi,0,0,147.0,1400,0.0,3,6,0,1,-2.67,0.0,0.0,99.41,96.74,-2.6700000000000017,0.272,0,0,27.4,7.85,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,0.23,13.88
2026-07-26,12014,S02,Mathura,1,147,137.0,1253,0.105,5,6,0,1,0.23,2.9,6.67,92.64,95.54,2.9000000000000057,0.211,1,0,26.4,4.19,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.460106595602932,2.16,13.88
2026-07-26,12014,S03,Agra,2,284,59.0,1116,0.20285714285714285,6,6,0,1,2.16,1.9300000000000002,6.33,39.9,41.83,1.9299999999999997,0.128,0,0,20.7,3.33,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7025383077948035,11.93,13.88
2026-07-26,12014,S04,Gwalior,3,343,151.0,1057,0.245,7,6,1,1,11.93,9.77,7.79,102.11,111.88,9.769999999999996,0.575,1,0,33.5,3.4,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.746748834110593,11.11,13.88
2026-07-26,12014,S05,Jhansi,4,494,116.0,906,0.35285714285714287,9,6,1,1,11.11,-0.8200000000000003,6.92,78.44,77.62,-0.8199999999999932,0.805,0,0,31.6,10.0,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.890953333333334,11.55,13.88
2026-07-26,12014,S06,Bhopal,5,610,65.0,790,0.4357142857142857,10,6,0,1,11.55,0.4400000000000013,7.58,43.96,44.39,0.4299999999999997,0.467,1,0,36.1,9.93,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.722413333333334,13.1,13.88
2026-07-26,12014,S07,Itarsi,6,675,147.0,725,0.48214285714285715,11,6,0,1,13.1,1.549999999999999,6.98,99.41,100.96,1.5499999999999972,0.325,1,0,25.9,9.24,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.6069,20.13,13.88
2026-07-26,12014,S08,Nagpur,7,822,166.0,578,0.5871428571428572,13,6,0,1,20.13,7.029999999999999,7.19,112.25,119.28,7.030000000000001,0.2,0,0,19.4,9.36,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.591552298467688,13.74,13.88
2026-07-26,12014,S09,Raipur,8,988,119.0,412,0.7057142857142857,15,6,0,1,13.74,-6.389999999999999,9.6,80.47,74.08,-6.390000000000001,0.219,0,0,25.0,6.33,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.54272,15.37,13.88
2026-07-26,12014,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,17,6,1,1,15.37,1.629999999999999,5.45,89.26,90.89,1.6299999999999955,0.962,1,0,30.7,3.68,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.693224516988675,13.88,13.88
2026-07-26,12014,S11,Cuttack,10,1239,161.0,161,0.885,18,6,1,1,13.88,-1.4899999999999984,6.58,108.87,107.38,-1.490000000000009,0.873,1,0,27.7,9.26,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7306,13.88,13.88
2026-07-26,12014,S12,Bhubaneswar,11,1400,,0,1.0,20,6,1,1,13.88,0.0,0.0,,,,0.586,0,0,18.1,4.09,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,,13.88
2026-07-27,12014,S01,Delhi,0,0,147.0,1400,0.0,3,0,0,0,5.51,0.0,0.0,99.41,104.92,5.510000000000005,0.173,1,0,29.9,3.88,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,13.97,26.17
2026-07-27,12014,S02,Mathura,1,147,137.0,1253,0.105,5,0,0,0,13.97,8.46,6.25,92.64,101.1,8.459999999999994,0.277,1,0,23.3,8.54,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.460106595602932,12.74,26.17
2026-07-27,12014,S03,Agra,2,284,59.0,1116,0.20285714285714285,6,0,0,0,12.74,-1.2300000000000004,8.8,39.9,38.67,-1.2299999999999969,0.156,1,0,30.0,8.06,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7025383077948035,23.12,26.17
2026-07-27,12014,S04,Gwalior,3,343,151.0,1057,0.245,7,0,1,0,23.12,10.38,9.23,102.11,112.5,10.39,0.59,1,0,21.9,6.42,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.746748834110593,22.82,26.17
2026-07-27,12014,S05,Jhansi,4,494,116.0,906,0.35285714285714287,9,0,1,0,22.82,-0.3000000000000007,10.34,78.44,78.14,-0.29999999999999716,0.951,0,0,36.1,7.85,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.890953333333334,19.14,26.17
2026-07-27,12014,S06,Bhopal,5,610,65.0,790,0.4357142857142857,11,0,0,0,19.14,-3.6799999999999997,6.89,43.96,40.27,-3.6899999999999977,0.525,0,0,34.0,9.15,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.722413333333334,26.4,26.17
2026-07-27,12014,S07,Itarsi,6,675,147.0,725,0.48214285714285715,12,0,0,0,26.4,7.259999999999998,6.5,99.41,106.67,7.260000000000005,0.239,1,0,31.8,9.0,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.6069,30.4,26.17
2026-07-27,12014,S08,Nagpur,7,822,166.0,578,0.5871428571428572,13,0,0,0,30.4,4.0,5.85,112.25,116.25,4.0,0.137,0,0,35.1,5.72,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.591552298467688,19.34,26.17
2026-07-27,12014,S09,Raipur,8,988,119.0,412,0.7057142857142857,15,0,0,0,19.34,-11.059999999999999,6.47,80.47,69.41,-11.060000000000002,0.145,0,0,18.4,7.11,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.54272,22.6,26.17
2026-07-27,12014,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,17,0,1,0,22.6,3.2600000000000016,7.88,89.26,92.52,3.259999999999991,0.822,0,0,30.0,8.0,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.693224516988675,26.17,26.17
2026-07-27,12014,S11,Cuttack,10,1239,161.0,161,0.885,18,0,1,0,26.17,3.5700000000000003,7.6,108.87,112.45,3.5799999999999983,0.652,1,0,29.9,3.6,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7306,26.17,26.17
2026-07-27,12014,S12,Bhubaneswar,11,1400,,0,1.0,20,0,1,0,26.17,0.0,0.0,,,,0.925,0,0,32.0,6.28,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,,26.17
2026-07-28,12014,S01,Delhi,0,0,147.0,1400,0.0,3,1,0,0,-0.78,0.0,0.0,99.41,98.63,-0.7800000000000011,0.208,0,0,30.5,6.3,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,-3.6,22.31
2026-07-28,12014,S02,Mathura,1,147,137.0,1253,0.105,5,1,0,0,-3.6,-2.8200000000000003,9.34,92.64,89.82,-2.8200000000000074,0.081,1,0,22.4,8.3,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.460106595602932,-8.23,22.31
2026-07-28,12014,S03,Agra,2,284,59.0,1116,0.20285714285714285,6,1,0,0,-8.23,-4.630000000000001,6.73,39.9,35.27,-4.6299999999999955,0.129,0,0,23.9,8.53,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7025383077948035,1.12,22.31
2026-07-28,12014,S04,Gwalior,3,343,151.0,1057,0.245,7,1,1,0,1.12,9.350000000000001,6.81,102.11,111.47,9.36,0.535,0,0,37.3,9.71,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.746748834110593,7.76,22.31
2026-07-28,12014,S05,Jhansi,4,494,116.0,906,0.35285714285714287,9,1,1,0,7.76,6.64,7.54,78.44,85.08,6.640000000000001,0.768,1,0,21.6,5.58,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.890953333333334,10.1,22.31
2026-07-28,12014,S06,Bhopal,5,610,65.0,790,0.4357142857142857,10,1,0,0,10.1,2.34,7.47,43.96,46.29,2.3299999999999983,0.571,1,0,35.6,7.08,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.722413333333334,4.92,22.31
2026-07-28,12014,S07,Itarsi,6,675,147.0,725,0.48214285714285715,11,1,0,0,4.92,-5.18,6.52,99.41,94.23,-5.179999999999993,0.395,0,0,19.9,8.03,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.6069,7.36,22.31
2026-07-28,12014,S08,Nagpur,7,822,166.0,578,0.5871428571428572,13,1,0,0,7.36,2.4400000000000004,9.7,112.25,114.7,2.450000000000003,0.269,0,0,17.1,8.98,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.591552298467688,4.54,22.31
2026-07-28,12014,S09,Raipur,8,988,119.0,412,0.7057142857142857,15,1,0,0,4.54,-2.8200000000000003,6.58,80.47,77.65,-2.819999999999993,0.015,1,0,27.8,8.07,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.54272,10.41,22.31
2026-07-28,12014,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,16,1,0,0,10.41,5.87,8.72,89.26,95.13,5.86999999999999,0.561,1,0,25.0,9.89,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.693224516988675,22.31,22.31
2026-07-28,12014,S11,Cuttack,10,1239,161.0,161,0.885,18,1,1,0,22.31,11.899999999999999,7.59,108.87,120.77,11.899999999999991,0.886,1,0,26.5,7.81,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7306,22.31,22.31
2026-07-28,12014,S12,Bhubaneswar,11,1400,,0,1.0,20,1,1,0,22.31,0.0,0.0,,,,0.753,0,0,26.1,4.65,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,,22.31
2026-07-29,12014,S01,Delhi,0,0,147.0,1400,0.0,3,2,0,0,10.47,0.0,0.0,99.41,109.88,10.469999999999999,0.011,1,0,32.6,8.74,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,10.17,23.4
2026-07-29,12014,S02,Mathura,1,147,137.0,1253,0.105,5,2,0,0,10.17,-0.3000000000000007,6.77,92.64,92.34,-0.29999999999999716,0.267,0,0,24.1,5.12,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.460106595602932,8.47,23.4
2026-07-29,12014,S03,Agra,2,284,59.0,1116,0.20285714285714285,6,2,0,0,8.47,-1.6999999999999993,7.62,39.9,38.2,-1.6999999999999957,0.271,1,0,21.1,7.75,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7025383077948035,18.99,23.4
2026-07-29,12014,S04,Gwalior,3,343,151.0,1057,0.245,7,2,1,0,18.99,10.519999999999998,8.51,102.11,112.63,10.519999999999996,0.933,0,0,29.7,6.72,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.746748834110593,17.2,23.4
2026-07-29,12014,S05,Jhansi,4,494,116.0,906,0.35285714285714287,9,2,1,0,17.2,-1.7899999999999991,6.89,78.44,76.66,-1.7800000000000011,0.883,0,0,39.9,5.69,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.890953333333334,8.93,23.4
2026-07-29,12014,S06,Bhopal,5,610,65.0,790,0.4357142857142857,11,2,0,0,8.93,-8.27,6.51,43.96,35.68,-8.280000000000001,0.288,0,0,26.7,6.53,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.722413333333334,12.1,23.4
2026-07-29,12014,S07,Itarsi,6,675,147.0,725,0.48214285714285715,11,2,0,0,12.1,3.17,7.41,99.41,102.57,3.1599999999999966,0.381,1,0,20.9,7.15,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.6069,10.41,23.4
2026-07-29,12014,S08,Nagpur,7,822,166.0,578,0.5871428571428572,13,2,0,0,10.41,-1.6899999999999995,5.75,112.25,110.56,-1.6899999999999977,0.169,0,0,22.2,4.64,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.591552298467688,10.85,23.4
2026-07-29,12014,S09,Raipur,8,988,119.0,412,0.7057142857142857,15,2,0,0,10.85,0.4399999999999995,10.11,80.47,80.91,0.4399999999999977,0.005,0,0,30.7,6.03,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.54272,21.42,23.4
2026-07-29,12014,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,17,2,1,0,21.42,10.570000000000002,8.68,89.26,99.83,10.569999999999993,0.962,1,0,30.4,3.57,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.693224516988675,23.4,23.4
2026-07-29,12014,S11,Cuttack,10,1239,161.0,161,0.885,18,2,1,0,23.4,1.9799999999999969,7.74,108.87,110.85,1.9799999999999898,0.892,0,0,33.0,9.31,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7306,23.4,23.4
2026-07-29,12014,S12,Bhubaneswar,11,1400,,0,1.0,20,2,1,0,23.4,0.0,0.0,,,,0.894,0,0,36.7,4.02,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,,23.4
2026-07-30,12014,S01,Delhi,0,0,147.0,1400,0.0,3,3,0,0,6.26,0.0,0.0,99.41,105.67,6.260000000000005,0.069,1,0,19.7,7.7,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,4.46,22.33
2026-07-30,12014,S02,Mathura,1,147,137.0,1253,0.105,5,3,0,0,4.46,-1.7999999999999998,6.38,92.64,90.85,-1.7900000000000063,0.197,0,0,37.7,4.78,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.460106595602932,2.3,22.33
2026-07-30,12014,S03,Agra,2,284,59.0,1116,0.20285714285714285,6,3,0,0,2.3,-2.16,9.46,39.9,37.74,-2.1599999999999966,0.299,0,0,33.0,3.85,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7025383077948035,11.94,22.33
2026-07-30,12014,S04,Gwalior,3,343,151.0,1057,0.245,7,3,1,0,11.94,9.64,8.08,102.11,111.75,9.64,0.826,1,0,9.2,5.9,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.746748834110593,10.39,22.33
2026-07-30,12014,S05,Jhansi,4,494,116.0,906,0.35285714285714287,9,3,1,0,10.39,-1.549999999999999,6.38,78.44,76.9,-1.539999999999992,0.531,1,0,28.3,8.69,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.890953333333334,8.47,22.33
2026-07-30,12014,S06,Bhopal,5,610,65.0,790,0.4357142857142857,10,3,0,0,8.47,-1.92,6.84,43.96,42.04,-1.9200000000000017,0.303,1,0,29.9,8.79,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.722413333333334,12.93,22.33
2026-07-30,12014,S07,Itarsi,6,675,147.0,725,0.48214285714285715,11,3,0,0,12.93,4.459999999999999,10.55,99.41,103.87,4.460000000000008,0.484,1,0,31.4,8.82,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.6069,18.53,22.33
2026-07-30,12014,S08,Nagpur,7,822,166.0,578,0.5871428571428572,13,3,0,0,18.53,5.600000000000001,9.0,112.25,117.86,5.609999999999999,0.156,1,0,26.2,5.74,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.591552298467688,12.75,22.33
2026-07-30,12014,S09,Raipur,8,988,119.0,412,0.7057142857142857,15,3,0,0,12.75,-5.780000000000001,6.96,80.47,74.69,-5.780000000000001,0.23,0,0,20.3,5.75,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.54272,16.09,22.33
2026-07-30,12014,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,17,3,1,0,16.09,3.34,7.33,89.26,92.6,3.339999999999989,0.914,0,0,28.4,8.6,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.693224516988675,22.33,22.33
2026-07-30,12014,S11,Cuttack,10,1239,161.0,161,0.885,18,3,1,0,22.33,6.239999999999998,6.23,108.87,115.11,6.239999999999995,0.926,1,0,33.9,4.04,1.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,5.7306,22.33,22.33
2026-07-30,12014,S12,Bhubaneswar,11,1400,,0,1.0,20,3,1,0,22.33,0.0,0.0,,,,0.933,0,0,27.8,4.43,0.0,88.72704429250967,0.6072819873135887,0.2121300768615294,13.00676388888889,8.795710261168,0.0,,22.33
2026-06-01,12015,S01,Delhi,0,0,147.0,1400,0.0,12,0,0,0,2.46,0.0,0.0,137.3,139.76,2.4599999999999795,0.091,0,0,29.6,8.53,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,0.0,2.57,34.87
2026-06-01,12015,S02,Mathura,1,147,137.0,1253,0.105,14,0,0,0,2.57,0.10999999999999988,4.36,127.96,128.07,0.10999999999999943,0.293,1,0,31.2,5.42,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.460106595602932,2.23,34.87
2026-06-01,12015,S03,Agra,2,284,59.0,1116,0.20285714285714285,16,0,0,0,2.23,-0.33999999999999986,3.47,55.11,54.77,-0.3399999999999963,0.27,0,0,42.8,8.35,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.7025383077948035,9.86,34.87
2026-06-01,12015,S04,Gwalior,3,343,151.0,1057,0.245,17,0,1,0,9.86,7.629999999999999,4.02,141.04,148.66,7.6200000000000045,0.656,1,0,31.0,6.03,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.746748834110593,17.64,34.87
2026-06-01,12015,S05,Jhansi,4,494,116.0,906,0.35285714285714287,20,0,1,0,17.64,7.780000000000001,5.11,108.34,116.12,7.780000000000001,0.531,1,0,37.2,4.06,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.890953333333334,14.58,34.87
2026-06-01,12015,S06,Bhopal,5,610,65.0,790,0.4357142857142857,22,0,0,0,14.58,-3.0600000000000005,2.45,60.71,57.65,-3.0600000000000023,0.091,1,0,24.6,3.85,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.722413333333334,19.74,34.87
2026-06-01,12015,S07,Itarsi,6,675,147.0,725,0.48214285714285715,23,0,0,0,19.74,5.159999999999998,3.46,137.3,142.46,5.159999999999997,0.187,0,0,30.6,5.14,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.6069,14.43,34.87
2026-06-01,12015,S08,Nagpur,7,822,166.0,578,0.5871428571428572,1,1,0,0,14.43,-5.309999999999999,5.01,155.05,149.74,-5.310000000000002,0.124,0,0,19.8,5.57,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.591552298467688,6.49,34.87
2026-06-01,12015,S09,Raipur,8,988,119.0,412,0.7057142857142857,4,1,0,0,6.49,-7.9399999999999995,4.28,111.15,103.21,-7.940000000000012,0.078,1,0,24.5,3.13,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.54272,12.1,34.87
2026-06-01,12015,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,6,1,0,0,12.1,5.609999999999999,4.93,123.29,128.9,5.609999999999999,0.136,1,0,22.0,6.84,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.693224516988675,34.87,34.87
2026-06-01,12015,S11,Cuttack,10,1239,161.0,161,0.885,8,1,1,0,34.87,22.769999999999996,4.67,150.38,173.15,22.77000000000001,0.697,1,0,27.0,5.63,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.7306,34.87,34.87
2026-06-01,12015,S12,Bhubaneswar,11,1400,,0,1.0,11,1,0,0,34.87,0.0,0.0,,,,0.302,0,0,34.9,6.06,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,0.0,,34.87
2026-06-02,12015,S01,Delhi,0,0,147.0,1400,0.0,12,1,0,0,13.19,0.0,0.0,137.3,150.49,13.189999999999998,0.032,1,0,21.9,9.74,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,0.0,29.3,43.61
2026-06-02,12015,S02,Mathura,1,147,137.0,1253,0.105,14,1,0,0,29.3,16.11,3.4,127.96,144.07,16.11,0.176,1,0,41.9,3.74,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.460106595602932,31.97,43.61
2026-06-02,12015,S03,Agra,2,284,59.0,1116,0.20285714285714285,17,1,1,0,31.97,2.669999999999998,6.25,55.11,57.77,2.6600000000000037,0.949,1,0,27.9,7.3,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.7025383077948035,29.8,43.61
2026-06-02,12015,S04,Gwalior,3,343,151.0,1057,0.245,18,1,1,0,29.8,-2.169999999999998,4.89,141.04,138.87,-2.1699999999999875,0.778,1,0,19.9,7.91,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.746748834110593,16.17,43.61
2026-06-02,12015,S05,Jhansi,4,494,116.0,906,0.35285714285714287,20,1,1,0,16.17,-13.629999999999999,4.76,108.34,94.71,-13.63000000000001,0.838,0,0,27.1,5.32,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.890953333333334,15.43,43.61
2026-06-02,12015,S06,Bhopal,5,610,65.0,790,0.4357142857142857,22,1,0,0,15.43,-0.740000000000002,7.53,60.71,59.97,-0.740000000000002,0.175,1,0,20.9,3.84,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.722413333333334,2.89,43.61
2026-06-02,12015,S07,Itarsi,6,675,147.0,725,0.48214285714285715,23,1,0,0,2.89,-12.54,2.92,137.3,124.75,-12.550000000000011,0.136,0,0,15.2,9.98,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.6069,26.8,43.61
2026-06-02,12015,S08,Nagpur,7,822,166.0,578,0.5871428571428572,1,2,0,0,26.8,23.91,4.67,155.05,178.96,23.909999999999997,0.018,1,0,19.9,7.54,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.591552298467688,36.95,43.61
2026-06-02,12015,S09,Raipur,8,988,119.0,412,0.7057142857142857,4,2,0,0,36.95,10.150000000000002,2.87,111.15,121.29,10.14,0.038,1,0,24.7,5.37,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.54272,34.91,43.61
2026-06-02,12015,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,6,2,0,0,34.91,-2.0400000000000063,3.32,123.29,121.25,-2.0400000000000063,0.241,0,0,35.1,5.42,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.693224516988675,43.61,43.61
2026-06-02,12015,S11,Cuttack,10,1239,161.0,161,0.885,8,2,1,0,43.61,8.700000000000003,3.98,150.38,159.08,8.700000000000017,0.576,1,0,28.8,4.0,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,5.7306,43.61,43.61
2026-06-02,12015,S12,Bhubaneswar,11,1400,,0,1.0,11,2,0,0,43.61,0.0,-0.0,,,,0.531,0,0,29.9,6.3,0.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,0.0,,43.61
2026-06-03,12015,S01,Delhi,0,0,147.0,1400,0.0,12,2,0,0,4.48,0.0,0.0,137.3,141.78,4.47999999999999,0.023,1,0,23.4,8.41,1.0,64.23934582613474,0.4294697123919653,0.2094287557060203,14.852083333333333,10.463976690105481,0.0,2.0,11.17
