date,train_id,station_seq,station_id,station_name,cum_distance_km,distance_to_next_km,hour_of_day,day_of_week,current_delay_min,dwell_time_min,sched_section_min,actual_section_min,congestion_level,is_rain,is_fog,temperature_c,visibility_km,avg_speed_kmph,train_congestion_sensitivity,train_recovery_rate
2026-06-20,12002,8,S09,Raipur,988,119.0,17,6,33.67,5.74,139.24,135.84,0.963,0,0,24.0,8.58,51.3,1.242,0.26
2026-06-02,12020,4,S05,Jhansi,494,116.0,20,1,10.31,6.56,125.96,125.81,0.993,0,0,29.7,6.38,55.3,0.308,0.353
2026-06-21,12023,1,S02,Mathura,147,137.0,1,6,0.69,4.28,106.68,108.54,0.166,0,0,28.0,7.11,77.1,1.497,0.28
2026-06-21,12016,6,S07,Itarsi,675,147.0,19,6,10.71,6.38,132.85,131.19,0.673,0,0,40.2,5.5,66.4,1.025,0.362
2026-07-03,12003,9,S10,Sambalpur,1107,132.0,19,4,33.72,3.9,110.52,114.09,0.724,1,0,32.0,6.59,71.7,1.029,0.251
2026-06-01,12004,0,S01,Delhi,0,147.0,1,0,15.96,0.0,193.43,209.4,0.177,1,0,33.3,5.45,45.6,0.319,0.269
2026-07-19,12013,2,S03,Agra,284,59.0,13,6,1.74,6.13,45.48,416.50075898416765,0.165,0,0,33.9,4.39,77.8,1.365,0.342
2026-06-16,12001,0,S01,Delhi,0,147.0,8,1,13.39,0.0,121.61,135.0,0.9,0,0,24.7,,72.5,0.328,0.357
2026-06-01,12021,11,S12,Bhubaneswar,1400,,21,1,5.23,0.0,,,0.556,1,0,26.5,4.0,66.8,0.623,0.273
2026-07-15,12010,1,S02,Mathura,147,137.0,20,2,28.0,8.26,140.92,163.38,0.719,1,0,26.9,7.08,58.3,0.774,0.288
2026-07-11,12002,9,S10,Sambalpur,1107,132.0,20,6,45.77,7.96,154.45,167.5,0.943,0,0,25.6,9.51,51.3,1.242,0.26
2026-06-25,12012,6,S07,Itarsi,675,147.0,23,3,-0.57,10.73,118.71,115.32,0.141,0,0,29.3,7.55,74.3,0.414,0.311
2026-06-10,12019,1,S02,Mathura,147,137.0,2,3,18.35,3.57,137.93,142.23,0.298,1,0,20.4,3.37,59.6,0.728,0.472
2026-07-09,12019,9,S10,Sambalpur,1107,132.0,18,4,14.03,5.37,132.9,133.61,0.94,0,0,25.9,6.07,59.6,0.728,0.472
2026-06-08,12001,8,S09,Raipur,988,119.0,22,0,11.65,4.73,98.45,103.31,0.076,0,0,,7.9,72.5,0.328,0.357
2026-07-18,12015,2,S03,Agra,284,59.0,17,5,8.43,7.13,55.11,54.38,0.826,0,0,38.6,7.12,64.2,0.429,0.209
2026-07-20,12004,4,S05,Jhansi,494,116.0,12,0,-0.0,6.35,152.64,156.86,0.198,1,0,,7.27,45.6,0.319,0.269
2026-06-29,12012,9,S10,Sambalpur,1107,132.0,5,1,10.68,6.34,106.6,105.57,0.087,0,0,14.8,8.92,74.3,0.414,0.311
2026-06-21,12019,2,S03,Agra,284,59.0,4,0,3.84,4.9,59.4,59.9,0.238,0,0,18.3,8.73,59.6,0.728,0.472
2026-07-24,12003,10,S11,Cuttack,1239,161.0,21,4,22.33,2.91,134.81,136.19,0.288,0,0,30.9,9.56,71.7,1.029,0.251
2026-07-23,12013,6,S07,Itarsi,675,147.0,19,3,13.61,6.53,113.32,112.31,0.602,0,0,28.4,7.87,77.8,1.365,0.342
2026-07-12,12016,7,S08,Nagpur,822,166.0,22,6,19.62,4.46,150.02,149.63,0.117,1,0,25.1,6.91,66.4,1.025,0.362
2026-07-01,12020,2,S03,Agra,284,59.0,16,2,8.07,8.82,64.06,65.9,0.488,0,0,19.4,4.08,55.3,0.308,0.353
2026-07-02,12014,0,S01,Delhi,0,147.0,3,3,1.6,0.0,99.41,101.0,0.015,0,0,28.4,6.67,88.7,0.607,0.212
2026-07-01,12001,10,S11,Cuttack,1239,161.0,2,3,6.69,2.76,133.2,123.1,,0,0,28.4,3.95,72.5,0.328,0.357
2026-07-03,12012,3,S04,Gwalior,343,151.0,18,4,10.95,8.38,121.94,122.51,0.598,1,0,34.9,3.8,74.3,0.414,0.311
2026-07-10,12014,9,S10,Sambalpur,1107,132.0,17,4,16.81,7.68,89.26,97.45,0.619,1,0,21.9,7.2,88.7,0.607,0.212
2026-06-11,12004,11,S12,Bhubaneswar,1400,,9,4,17.46,0.0,,,0.867,0,0,20.9,8.95,45.6,0.319,0.269
2026-06-09,12023,1,S02,Mathura,147,137.0,1,1,-1.41,3.38,106.68,106.51,0.028,0,0,27.2,,77.1,1.497,0.28
2026-06-20,12001,6,S07,Itarsi,675,147.0,18,5,10.37,4.15,121.61,134.91,0.911,1,0,18.9,4.67,72.5,0.328,0.357
2026-06-29,12018,8,S09,Raipur,988,119.0,12,1,5.79,5.28,97.68,96.33,0.081,0,0,23.7,6.67,73.1,0.562,0.325
2026-07-13,12009,4,S05,Jhansi,494,116.0,0,1,5.54,4.65,84.58,82.98,0.232,0,0,29.4,8.46,82.3,0.637,0.363
2026-06-08,12009,4,S05,Jhansi,494,116.0,0,1,9.82,5.58,84.58,86.37,0.245,1,0,24.6,3.39,82.3,0.637,0.363
2026-07-03,12015,4,S05,Jhansi,494,116.0,20,4,147.68562046464814,4.6,108.34,117.54,0.907,1,0,27.3,9.51,64.2,0.429,0.209
2026-06-17,12007,3,S04,Gwalior,343,151.0,17,2,-2.97,7.96,109.28,105.52,0.965,0,0,30.8,8.81,82.9,0.774,0.478
2026-06-17,12024,1,S02,Mathura,147,137.0,14,2,6.99,3.27,121.56,124.57,0.114,1,0,25.8,7.1,67.6,0.587,0.243
2026-07-26,12001,2,S03,Agra,284,59.0,12,6,13.29,4.02,48.81,50.54,0.087,1,0,20.3,4.12,72.5,0.328,0.357
2026-07-27,12010,4,S05,Jhansi,494,116.0,2,1,-0.31,3.11,119.32,117.33,0.036,0,0,28.2,8.06,58.3,0.774,0.288
2026-06-19,12009,7,S08,Nagpur,822,166.0,4,5,0.42,3.83,121.03,111.92,0.144,0,0,33.3,4.84,82.3,0.637,0.363
2026-06-28,12001,6,S07,Itarsi,675,147.0,18,6,14.51,4.8,121.61,128.85,0.978,1,0,32.7,4.78,72.5,0.328,0.357
2026-07-25,12017,6,S07,Itarsi,675,147.0,22,5,18.5,3.71,159.51,161.44,0.072,1,0,22.2,8.95,55.3,0.648,0.248
2026-06-03,12003,6,S07,Itarsi,675,147.0,13,2,19.9,3.09,123.08,114.92,0.274,0,0,30.1,9.88,71.7,1.029,0.251
2026-07-05,12022,6,S07,Itarsi,675,147.0,12,0,14.07,6.58,160.82,153.96,0.05,0,0,25.7,6.35,54.8,0.605,0.274
2026-07-28,12022,7,S08,Nagpur,822,166.0,15,2,7.96,13.89,181.6,177.92,0.227,0,0,22.2,6.67,54.8,0.605,0.274
2026-06-21,12002,5,S06,Bhopal,610,65.0,9,0,14.65,11.02,76.06,77.04,0.751,0,0,25.1,7.86,51.3,1.242,0.26
2026-06-28,12008,6,S07,Itarsi,675,147.0,2,0,14.08,5.62,147.75,141.87,0.275,0,0,27.8,6.72,59.7,1.313,0.424
2026-06-13,12005,7,S08,Nagpur,822,166.0,16,5,4.35,3.37,153.69,145.57,0.36,0,0,36.2,5.63,64.8,0.894,0.21
2026-06-16,12021,3,S04,Gwalior,343,151.0,4,2,16.77,5.32,135.59,141.98,0.274,1,0,32.5,3.54,66.8,0.623,0.273
2026-07-27,12009,3,S04,Gwalior,343,151.0,22,0,13.82,9.96,110.09,112.03,0.082,1,0,29.9,7.9,82.3,0.637,0.363
2026-07-05,12009,6,S07,Itarsi,675,147.0,2,0,8.89,4.74,107.18,109.43,0.155,0,0,21.6,5.65,82.3,0.637,0.363
2026-07-21,12007,1,S02,Mathura,147,137.0,15,1,-0.34,11.09,99.15,93.12,0.008,0,0,27.3,4.02,82.9,0.774,0.478
2026-07-29,12012,6,S07,Itarsi,675,147.0,23,2,11.19,6.84,118.71,120.29,0.293,1,0,27.6,7.09,74.3,0.414,0.311
2026-06-08,12017,0,S01,Delhi,0,147.0,9,0,31.22,0.0,159.51,190.72,0.917,1,0,,8.15,55.3,0.648,0.248
2026-06-25,12003,1,S02,Mathura,147,137.0,4,3,4.23,4.59,114.71,117.53,0.296,1,0,30.3,5.81,71.7,1.029,0.251
2026-07-12,12024,8,S09,Raipur,988,119.0,3,0,-1.75,3.08,105.59,101.48,0.234,0,0,38.7,6.26,67.6,0.587,0.243
2026-07-20,12012,2,S03,Agra,284,59.0,17,0,6.82,13.22,47.65,46.74,0.519,0,0,23.9,,74.3,0.414,0.311
2026-07-08,12016,0,S01,Delhi,0,147.0,9,2,10.78,0.0,132.85,143.63,0.831,0,0,28.6,4.71,66.4,1.025,0.362
2026-06-21,12018,6,S07,Itarsi,675,147.0,8,0,13.86,6.25,120.66,123.17,0.628,0,0,35.5,5.24,73.1,0.562,0.325
2026-06-22,12005,10,S11,Cuttack,1239,161.0,23,0,32.28,3.23,149.06,139.82,0.061,1,0,20.8,9.26,64.8,0.894,0.21
2026-07-22,12018,5,S06,Bhopal,610,65.0,7,3,10.01,4.43,53.35,48.67,0.519,0,0,33.3,5.69,73.1,0.562,0.325
2026-07-16,12010,1,S02,Mathura,147,137.0,20,3,33.36,4.6,140.92,152.23,0.788,1,0,26.7,9.28,58.3,0.774,0.288
2026-07-21,12017,1,S02,Mathura,147,137.0,12,1,16.98,3.19,148.65,153.36,0.071,1,0,33.7,3.85,55.3,0.648,0.248
2026-06-19,12000,8,S09,Raipur,988,119.0,22,4,8.68,5.17,99.1,94.4,0.063,1,0,25.9,9.55,72.1,0.518,0.255
2026-06-19,12006,11,S12,Bhubaneswar,1400,,11,5,19.08,0.0,,,0.588,1,0,29.0,9.59,62.6,0.55,0.37
2026-07-25,12013,3,S04,Gwalior,343,151.0,14,5,6.64,5.0,116.4,116.36,0.079,0,0,32.1,8.91,77.8,1.365,0.342
2026-07-21,12014,7,S08,Nagpur,822,166.0,13,1,19.42,6.42,112.25,117.61,0.203,1,0,31.3,4.29,88.7,0.607,0.212
2026-06-07,12014,7,S08,Nagpur,822,166.0,13,6,14.48,6.75,112.25,120.4,0.165,1,0,28.1,3.75,88.7,0.607,0.212
2026-07-25,12012,4,S05,Jhansi,494,116.0,20,5,16.59,7.29,93.68,99.36,0.603,1,0,24.4,3.7,74.3,0.414,0.311
2026-07-29,12017,6,S07,Itarsi,675,147.0,22,2,15.04,2.45,159.51,157.07,0.067,0,0,16.7,3.82,55.3,0.648,0.248
2026-07-05,12007,11,S12,Bhubaneswar,1400,,7,0,-1.3,0.0,,,,1,0,18.6,9.21,82.9,0.774,0.478
2026-07-28,12017,4,S05,Jhansi,494,116.0,18,1,11.33,5.01,125.87,134.17,0.876,0,0,25.1,7.91,55.3,0.648,0.248
2026-06-13,12008,4,S05,UNKNOWN,494,116.0,23,5,30.56,5.0,116.59,112.12,0.1,1,0,24.9,3.95,59.7,1.313,0.424
2026-06-28,12015,7,S08,Nagpur,822,166.0,2,0,26.09,5.48,155.05,154.42,0.217,1,0,20.0,7.66,64.2,0.429,0.209
2026-06-30,12008,10,S11,Cuttack,1239,161.0,12,2,30.96,5.14,161.82,164.66,0.218,0,0,20.1,,59.7,1.313,0.424
2026-06-24,12014,11,S12,Bhubaneswar,1400,,20,2,9.39,0.0,,,0.631,1,0,35.7,5.78,88.7,0.607,0.212
2026-07-13,12001,3,S04,Gwalior,343,151.0,13,0,6.44,4.06,124.92,120.79,0.271,0,0,26.7,9.86,72.5,0.328,0.357
2026-06-01,12022,7,S08,Nagpur,822,166.0,15,1,19.72,-5.47,181.6,199.61,0.188,1,0,32.5,6.11,54.8,0.605,0.274
2026-06-26,12008,7,S08,Nagpur,822,166.0,5,5,12.17,6.42,166.85,164.83,0.271,0,0,30.4,9.03,59.7,1.313,0.424
2026-07-29,12008,9,S10,Sambalpur,1107,132.0,10,3,,5.6,132.68,118.5,0.579,0,0,13.0,7.15,59.7,1.313,0.424
2026-07-03,12011,1,S02,Mathura,147,137.0,5,4,7.37,5.02,100.62,102.01,0.086,1,0,28.5,4.64,81.7,1.175,0.431
2026-06-21,12024,1,S02,Mathura,147,137.0,14,6,5.36,3.75,121.56,124.28,0.151,0,0,35.4,5.0,67.6,0.587,0.243
2026-06-17,12012,0,S01,Delhi,0,147.0,13,2,-2.17,0.0,118.71,116.54,0.281,1,0,33.8,3.02,74.3,0.414,0.311
2026-07-11,12006,11,S12,Bhubaneswar,1400,,11,6,20.82,0.0,,,0.549,1,0,17.6,5.79,62.6,0.55,0.37
2026-06-25,12024,6,S07,Itarsi,675,147.0,22,3,10.84,5.05,130.43,130.12,0.235,0,0,25.5,3.28,67.6,0.587,0.243
2026-06-16,12010,8,S09,Raipur,988,119.0,12,2,35.0,2.85,122.4,126.22,0.085,1,0,24.7,5.19,58.3,0.774,0.288
2026-07-08,12002,5,S06,Bhopal,610,65.0,10,3,43.3,4.59,76.06,76.88,,1,0,29.0,7.64,51.3,1.242,0.26
2026-06-30,12021,2,S03,Agra,284,59.0,3,2,20.67,7.44,52.98,55.96,,1,0,30.0,7.55,66.8,0.623,0.273
2026-06-24,12021,7,S08,Nagpur,822,166.0,12,3,0.01,5.75,149.06,146.78,0.299,0,0,26.0,,66.8,0.623,0.273
2026-06-15,12000,4,S05,Jhansi,494,116.0,14,0,11.78,6.39,96.6,98.72,0.115,1,0,21.5,6.42,72.1,0.518,0.255
2026-06-18,12019,8,S09,Raipur,988,119.0,16,4,14.96,6.33,119.81,123.33,0.509,1,0,36.7,9.1,59.6,0.728,0.472
2026-07-11,12022,9,S10,Sambalpur,1107,132.0,20,6,20.4,5.71,144.41,135.04,0.723,1,0,21.1,7.33,54.8,0.605,0.274
2026-07-24,12005,6,S07,Itarsi,675,147.0,14,4,30.24,2.92,136.1,145.62,0.068,1,0,22.8,6.59,64.8,0.894,0.21
2026-07-28,12002,8,S09,Raipur,988,119.0,17,2,42.15,5.25,139.24,151.05,0.686,0,0,30.1,6.73,51.3,1.242,0.26
2026-06-26,12005,1,S02,Mathura,147,137.0,5,4,0.3,5.61,126.84,128.26,0.003,0,0,29.0,8.45,64.8,0.894,0.21
2026-06-06,12011,10,S11,Cuttack,1239,161.0,20,5,26.44,7.03,118.24,129.59,0.793,1,0,26.0,4.52,81.7,1.175,0.431
2026-06-08,12020,7,S08,Nagpur,822,166.0,2,1,,5.21,180.25,177.81,0.139,0,0,23.3,6.37,55.3,0.308,0.353
2026-07-16,12011,9,S10,Sambalpur,1107,132.0,18,3,25.15,8.18,96.95,97.99,,0,0,24.6,6.34,81.7,1.175,0.431
2026-07-29,12017,5,S06,Bhopal,610,65.0,21,2,17.47,8.04,70.53,63.76,0.487,0,0,26.5,8.78,55.3,0.648,0.248
2026-07-10,12019,11,S12,Bhubaneswar,1400,,0,6,19.04,0.0,,,,0,0,26.1,3.16,59.6,0.728,0.472
2026-07-21,12003,10,S11,Cuttack,1239,161.0,21,1,35.9,5.66,134.81,149.25,0.564,1,0,30.1,3.02,71.7,1.029,0.251
2026-06-21,12013,0,S01,Delhi,0,147.0,10,6,2.03,0.0,113.32,115.35,,0,0,23.4,5.68,77.8,1.365,0.342
2026-07-08,12002,10,S11,Cuttack,1239,161.0,23,3,51.93,7.78,188.39,181.15,0.053,0,0,29.7,6.87,51.3,1.242,0.26
2026-07-17,12021,9,S10,Sambalpur,1107,132.0,17,5,31.16,11.94,118.53,124.54,0.722,1,0,21.0,3.58,66.8,0.623,0.273
2026-07-04,12001,6,S07,Itarsi,675,147.0,18,5,20.23,6.41,121.61,130.29,0.832,0,0,33.0,4.86,72.5,0.328,0.357
2026-07-02,12000,3,S04,Gwalior,343,151.0,12,3,13.98,5.76,125.75,121.83,0.194,0,0,29.4,7.0,72.1,0.518,0.255
2026-06-18,12019,6,S07,Itarsi,675,147.0,11,4,15.75,6.4,148.0,157.98,0.531,1,0,34.9,7.24,59.6,0.728,0.472
2026-07-11,12016,3,S04,Gwalior,343,151.0,14,5,18.08,5.54,136.46,141.97,0.276,1,0,22.4,5.64,66.4,1.025,0.362
2026-07-01,12006,2,S03,Agra,284,59.0,16,2,9.63,3.89,56.55,46.74,0.384,0,0,28.2,3.55,62.6,0.55,0.37
2026-07-05,12002,8,S09,Raipur,988,119.0,17,0,58.6,4.24,139.24,151.18,0.958,1,0,23.6,6.65,51.3,1.242,0.26
2026-07-24,12019,7,S08,Nagpur,822,166.0,14,5,6.58,3.02,167.13,156.42,0.003,0,0,31.7,4.68,59.6,0.728,0.472
2026-07-11,12003,8,S09,Raipur,988,119.0,17,5,38.78,3.72,99.64,103.78,0.953,1,0,21.7,3.08,71.7,1.029,0.251
2026-07-20,12022,6,S07,Itarsi,675,147.0,12,1,11.34,4.82,160.82,158.2,0.168,1,0,32.8,7.89,54.8,0.605,0.274
2026-06-03,12009,11,S12,Bhubaneswar,1400,,11,3,10.54,0.0,,,0.276,1,0,30.3,7.95,82.3,0.637,0.363
2026-07-01,12006,9,S10,Sambalpur,1107,132.0,6,3,7.01,5.45,126.52,121.88,0.021,0,0,29.6,6.63,62.6,0.55,0.37
2026-06-26,12009,10,S11,Cuttack,1239,161.0,9,5,21.63,3.71,117.39,122.44,0.585,1,0,30.2,8.98,82.3,0.637,0.363
2026-07-11,12010,2,S03,Agra,284,59.0,23,5,21.11,3.8,60.69,54.85,0.126,0,0,29.1,6.75,58.3,0.774,0.288
2026-06-22,12004,6,S07,Itarsi,675,147.0,17,0,20.37,13.88,193.43,204.63,0.669,1,0,17.7,8.31,45.6,0.319,0.269
2026-06-07,12005,7,S08,Nagpur,822,166.0,16,6,33.18,6.83,153.69,166.96,0.556,1,0,35.5,8.45,64.8,0.894,0.21
2026-06-06,12001,6,S07,Itarsi,675,147.0,18,5,2.99,2.76,121.61,130.05,0.528,0,0,30.6,6.91,72.5,0.328,0.357
2026-06-06,12024,11,S12,Bhubaneswar,1400,,9,6,14.66,0.0,,,0.853,1,0,26.6,3.54,67.6,0.587,0.243
2026-06-01,12023,6,S07,Itarsi,675,147.0,9,0,15.05,3.52,114.47,119.82,0.704,0,0,27.8,3.54,77.1,1.497,0.28
2026-07-15,12009,4,S05,Jhansi,494,116.0,0,3,12.07,5.44,84.58,85.66,0.175,1,0,24.6,9.96,82.3,0.637,0.363
2026-06-13,12023,9,S10,Sambalpur,1107,132.0,15,5,30.7,7.52,102.79,96.03,0.249,0,0,34.0,6.6,77.1,1.497,0.28
2026-07-26,12015,4,S05,Jhansi,494,116.0,20,6,25.52,5.11,108.34,108.34,0.642,1,0,24.9,7.01,64.2,0.429,0.209
2026-07-27,12003,3,S04,Gwalior,343,151.0,7,0,20.33,4.44,126.43,133.84,0.929,0,0,26.9,6.55,71.7,1.029,0.251
2026-07-29,12018,3,S04,Gwalior,343,151.0,3,3,-4.92,4.09,123.95,117.88,0.164,0,0,25.7,3.57,73.1,0.562,0.325
2026-06-24,12003,5,S06,Bhopal,610,65.0,11,2,17.76,6.82,54.42,51.91,0.457,1,0,31.1,4.4,71.7,1.029,0.251
2026-07-18,12013,2,S03,Agra,284,59.0,14,5,6.82,5.13,45.48,42.91,0.256,0,0,18.8,4.65,77.8,1.365,0.342
2026-06-30,12011,0,S01,Delhi,0,147.0,3,1,4.16,0.0,107.96,112.12,0.075,0,0,39.8,8.16,81.7,1.175,0.431
2026-06-02,12007,9,S10,Sambalpur,1107,132.0,3,2,0.6,5.37,95.53,91.18,0.288,0,0,36.0,,82.9,0.774,0.478
2026-07-12,12004,7,S08,Nagpur,822,166.0,20,6,4.75,8.51,218.44,218.11,0.741,0,0,30.7,3.02,45.6,0.319,0.269
2026-06-06,12006,10,S11,Cuttack,1239,161.0,8,6,30.71,3.03,154.32,169.07,0.582,1,0,22.2,7.59,62.6,0.55,0.37
2026-07-14,12010,4,S05,Jhansi,494,116.0,2,2,14.06,4.8,119.32,123.4,0.196,1,0,27.8,6.34,58.3,0.774,0.288
2026-06-14,12011,10,S11,Cuttack,1239,161.0,20,6,8.38,6.15,118.24,117.79,0.689,0,0,36.8,,81.7,1.175,0.431
2026-07-03,12007,11,S12,Bhubaneswar,1400,,7,5,8.28,0.0,,,0.756,0,0,25.4,8.09,82.9,0.774,0.478
2026-06-28,12007,2,S03,Agra,284,59.0,17,6,8.48,6.56,42.7,43.11,0.903,0,0,29.0,6.84,82.9,0.774,0.478
2026-07-04,12010,8,S09,Raipur,988,119.0,12,6,28.41,3.44,122.4,111.21,0.071,0,0,30.9,3.02,58.3,0.774,0.288
2026-07-19,12005,11,S12,Bhubaneswar,1400,,2,0,24.88,0.0,,,,0,0,34.0,8.07,64.8,0.894,0.21
2026-06-11,12020,6,S07,Itarsi,675,147.0,23,3,23.3,7.08,159.62,179.48,0.122,1,0,,5.88,55.3,0.308,0.353
2026-07-17,12007,7,S08,Nagpur,822,166.0,0,5,8.6,4.44,120.14,117.33,0.176,0,0,31.6,4.69,82.9,0.774,0.478
2026-07-30,12000,10,S11,Cuttack,1239,161.0,2,4,29.88,6.16,134.07,133.03,0.002,1,0,27.7,6.23,72.1,0.518,0.255
2026-06-20,12018,7,S08,N/A,822,166.0,10,6,11.82,6.29,136.26,135.66,0.259,0,0,24.1,7.54,73.1,0.562,0.325
2026-07-17,12019,10,S11,Cuttack,1239,161.0,20,5,10.63,4.89,162.09,165.46,0.709,1,0,32.7,7.33,59.6,0.728,0.472
2026-06-05,12009,10,S11,Cuttack,1239,161.0,9,5,10.76,8.55,117.39,113.78,0.863,1,0,33.3,6.07,82.3,0.637,0.363
2026-06-29,12011,3,S04,Gwalior,343,151.0,8,0,15.02,11.9,110.9,115.96,0.994,0,0,32.5,3.26,81.7,1.175,0.431
2026-07-11,12002,7,S08,Nagpur,822,166.0,14,6,35.83,7.18,194.24,201.05,0.199,1,0,22.8,5.04,51.3,1.242,0.26
2026-07-11,12016,5,S06,Bhopal,610,65.0,18,5,20.74,6.97,58.74,57.33,0.866,0,0,35.3,3.97,66.4,1.025,0.362
2026-07-28,12020,4,S05,Jhansi,494,116.0,20,1,12.8,5.57,125.96,128.11,0.593,1,0,23.5,8.41,55.3,0.308,0.353
2026-07-19,12023,10,S11,Cuttack,1239,161.0,17,6,33.96,4.97,125.37,134.11,0.764,0,0,29.6,3.16,77.1,1.497,0.28
2026-06-18,12009,1,S02,Mathura,147,137.0,19,3,10.01,4.25,99.89,109.47,,1,0,24.5,3.11,82.3,0.637,0.363
2026-06-24,12011,10,S11,Cuttack,1239,161.0,20,2,7.61,5.92,118.24,114.38,0.726,0,0,33.0,9.12,81.7,1.175,0.431
2026-07-14,12001,11,S12,Bhubaneswar,1400,,4,2,34.2,0.0,,,0.277,0,0,16.9,7.63,72.5,0.328,0.357
2026-06-09,12010,1,S02,Mathura,147,137.0,20,1,23.62,5.44,140.92,142.46,0.58,0,0,29.3,7.25,58.3,0.774,0.288
2026-06-13,12024,2,S03,Agra,284,59.0,16,5,4.82,3.75,52.35,52.76,0.425,0,0,36.7,8.7,67.6,0.587,0.243
2026-06-27,12012,11,S12,Bhubaneswar,1400,,9,6,21.61,0.0,,,0.943,0,0,35.5,6.93,74.3,0.414,0.311
2026-07-06,12006,5,S06,Bhopal,610,65.0,22,0,9.71,5.38,62.3,56.91,0.172,1,0,27.6,8.52,62.6,0.55,0.37
2026-06-20,12004,10,S11,Cuttack,1239,161.0,6,6,44.24,6.8,211.86,235.69,0.194,1,0,15.1,7.0,45.6,0.319,0.269
2026-06-10,12008,3,S04,Gwalior,343,151.0,20,2,34.73,4.95,151.77,172.81,0.651,1,0,28.2,4.94,59.7,1.313,0.424
2026-07-05,12003,3,S04,Gwalior,343,151.0,7,6,16.29,4.56,126.43,138.83,0.847,0,0,25.3,8.29,71.7,1.029,0.251
2026-07-08,12000,1,S02,???,147,137.0,9,2,13.4,10.49,114.09,117.76,0.599,1,0,18.5,5.07,72.1,0.518,0.255
2026-07-24,12001,6,S07,Itarsi,675,147.0,18,4,11.27,2.91,121.61,123.47,0.907,0,0,32.8,7.78,72.5,0.328,0.357
2026-06-15,12017,8,S09,Raipur,988,119.0,4,1,30.51,4.46,129.12,114.85,0.094,0,0,30.0,7.83,55.3,0.648,0.248
2026-07-09,12020,9,S10,Sambalpur,1107,132.0,7,4,18.27,4.79,143.33,149.49,0.693,0,0,,,55.3,0.308,0.353
2026-06-07,12016,10,S11,Cuttack,1239,161.0,4,0,,6.11,145.5,148.83,0.067,0,0,22.9,3.54,66.4,1.025,0.362
2026-07-28,12010,11,S12,Bhubaneswar,1400,,19,2,28.44,0.0,,,0.502,0,0,38.3,3.61,58.3,0.774,0.288
2026-06-25,12016,4,S05,Jhansi,494,116.0,16,3,11.25,7.75,104.83,107.17,0.586,0,0,20.6,7.26,66.4,1.025,0.362
2026-07-28,12001,7,S08,Nagpur,822,166.0,20,1,14.0,4.42,137.33,138.6,0.803,1,0,17.5,9.44,72.5,0.328,0.357
2026-06-04,12018,8,S09,Raipur,988,119.0,12,4,12.61,3.92,97.68,92.11,0.014,1,0,33.7,9.11,73.1,0.562,0.325
2026-07-14,12020,9,S10,Sambalpur,1107,132.0,7,2,10.21,5.49,143.33,135.73,0.585,0,0,23.5,8.09,55.3,0.308,0.353
2026-07-08,12010,3,S04,Gwalior,343,151.0,0,3,13.95,3.81,155.32,145.19,0.139,0,0,27.5,5.75,58.3,0.774,0.288
2026-07-10,12001,4,S05,Jhansi,494,116.0,15,4,4.7,3.01,95.97,94.62,,0,0,33.5,8.22,72.5,0.328,0.357
2026-06-17,12023,4,S05,Jhansi,494,116.0,6,2,10.75,2.69,90.33,89.68,0.06,1,0,21.3,7.41,77.1,1.497,0.28
2026-06-02,12016,3,S04,Gwalior,343,151.0,14,1,2.81,6.87,136.46,129.9,0.015,0,0,20.2,6.1,66.4,1.025,0.362
2026-06-16,12020,6,S07,Itarsi,675,147.0,23,1,11.15,5.56,159.62,155.45,0.018,1,0,19.0,8.41,55.3,0.308,0.353
2026-06-05,12017,8,S09,Raipur,988,119.0,4,5,11.49,4.87,129.12,130.36,0.195,1,0,25.0,5.31,55.3,0.648,0.248
2026-06-24,12018,11,S12,Bhubaneswar,1400,,18,3,17.25,0.0,,,0.684,0,0,36.1,6.54,73.1,0.562,0.325
2026-06-04,12021,9,S10,Sambalpur,1107,132.0,17,4,30.73,8.4,118.53,118.99,0.736,1,0,,3.76,66.8,0.623,0.273
2026-06-21,12000,5,S06,Bhopal,610,65.0,16,6,6.38,6.27,54.13,52.97,0.318,0,0,19.5,8.41,72.1,0.518,0.255
2026-06-28,12021,10,S11,Cuttack,1239,161.0,19,0,27.96,7.17,144.57,154.35,0.779,0,0,21.1,9.99,66.8,0.623,0.273
2026-07-29,12013,11,S12,Bhubaneswar,1400,,5,3,13.55,0.0,,,0.098,0,0,25.1,9.71,77.8,1.365,0.342
2026-07-04,12001,11,S12,Bhubaneswar,1400,,4,6,9.43,0.0,,,0.15,0,0,18.0,3.59,72.5,0.328,0.357
2026-06-19,12019,2,S03,Agra,284,59.0,4,5,11.78,7.52,59.4,60.54,0.076,1,0,34.6,6.77,59.6,0.728,0.472
2026-06-07,12023,0,S01,Delhi,0,147.0,0,6,3.09,0.0,114.47,117.56,0.195,0,0,30.6,9.93,77.1,1.497,0.28
2026-06-05,12008,3,S04,Gwalior,343,151.0,21,4,33.23,5.87,151.77,160.28,0.516,0,0,30.8,3.73,59.7,1.313,0.424
2026-06-13,12024,6,S07,Itarsi,675,147.0,22,5,9.65,7.14,130.43,120.21,0.126,0,0,19.2,4.6,67.6,0.587,0.243
2026-06-06,12021,10,S11,Cuttack,1239,161.0,19,6,37.04,7.52,144.57,149.97,0.974,1,0,20.1,7.52,66.8,0.623,0.273
2026-07-15,12005,10,S11,Cuttack,1239,161.0,23,2,31.17,3.84,149.06,154.99,0.295,1,0,25.4,7.09,64.8,0.894,0.21
